Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
4000,1,32, 3159.540000,1163.254000,556.760000,1019.822000,419.704000, 4096.000000,599.300000,3925.500000,18204.500000,13.200000
4000,1,16, 2965.353000,1121.024000,514.011000,946.510000,383.808000, 4096.000000,589.500000,3925.500000,18204.500000,13.300000
4000,1,42, 3645.450000,1394.145000,635.954000,1152.133000,463.218000, 4096.000000,599.500000,3925.500000,18204.500000,13.000000
4000,1,13, 3711.168000,1441.238000,618.457000,1119.801000,531.672000, 4096.000000,599.800000,3925.500000,18204.500000,13.200000
4000,1,14, 3429.571000,1219.542000,603.920000,1102.655000,503.454000, 4096.000000,590.600000,3925.500000,18204.500000,13.400000
4000,5,44, 2917.305000,1083.320000,547.573000,979.382000,307.030000, 4096.000000,457.200000,3925.500000,18204.500000,13.200000
4000,5,50, 3081.349000,1072.129000,632.640000,1073.038000,303.542000, 4096.000000,461.200000,3925.500000,18204.500000,13.200000
4000,5,10, 2339.151000,775.665000,456.190000,833.462000,273.834000, 4096.000000,460.800000,3925.500000,18204.500000,13.200000
4000,5,22, 3006.013000,1069.045000,622.142000,1052.980000,261.846000, 4096.000000,461.100000,3925.500000,18204.500000,13.100000
4000,5,31, 2830.440000,983.239000,532.056000,950.126000,365.019000, 4096.000000,460.800000,3925.500000,18204.500000,13.000000
4000,5,15, 2753.496000,978.321000,510.479000,903.327000,361.369000, 4096.000000,460.800000,3925.500000,18204.500000,13.200000
4000,5,41, 2815.741000,960.315000,557.948000,992.778000,304.700000, 4096.000000,457.300000,3925.500000,18204.500000,13.100000
4000,5,48, 3059.087000,1084.278000,614.215000,1051.659000,308.935000, 4096.000000,461.800000,3925.500000,18204.500000,13.300000
4000,5,12, 2294.465000,787.683000,441.303000,802.659000,262.820000, 4096.000000,460.400000,3925.500000,18204.500000,13.200000
4000,5,6, 2473.136000,772.178000,504.762000,922.914000,273.282000, 4096.000000,461.300000,3925.500000,18204.500000,13.200000
4000,5,49, 3068.991000,1068.023000,627.702000,1068.499000,304.767000, 4096.000000,450.700000,3925.500000,18204.500000,13.200000
4000,5,27, 2355.233000,786.772000,459.925000,838.494000,270.042000, 4096.000000,460.800000,3925.500000,18204.500000,13.200000
4000,5,47, 3305.384000,1213.438000,625.159000,1064.900000,401.887000, 4096.000000,459.600000,3925.500000,18204.500000,13.300000
4000,5,45, 2797.797000,976.837000,543.475000,969.162000,308.323000, 4096.000000,459.100000,3925.500000,18204.500000,13.200000
4000,5,28, 2392.349000,883.219000,453.794000,830.693000,224.643000, 4096.000000,461.300000,3925.500000,18204.500000,13.100000
4000,5,7, 2325.035000,790.938000,445.735000,811.822000,276.540000, 4096.000000,461.900000,3925.500000,18204.500000,13.200000
4000,5,36, 3245.344000,1203.861000,623.040000,1070.555000,347.888000, 4096.000000,447.500000,3925.500000,18204.500000,13.200000
4000,5,46, 2780.651000,985.730000,533.872000,948.798000,312.251000, 4096.000000,460.700000,3925.500000,18204.500000,13.100000
4000,5,33, 2745.280000,968.744000,536.326000,957.733000,282.477000, 4096.000000,461.300000,3925.500000,18204.500000,13.300000
4000,5,4, 2417.555000,800.442000,447.975000,819.249000,349.889000, 4096.000000,461.400000,3925.500000,18204.500000,13.300000
4000,5,24, 2523.845000,915.226000,461.698000,841.850000,305.071000, 4096.000000,460.700000,3925.500000,18204.500000,13.300000
4000,5,11, 2772.850000,973.117000,532.720000,951.385000,315.628000, 4096.000000,460.700000,3925.500000,18204.500000,13.100000
4000,5,30, 2273.577000,783.621000,440.194000,807.342000,242.420000, 4096.000000,460.400000,3925.500000,18204.500000,13.200000
4000,5,19, 2469.158000,785.321000,488.028000,892.324000,303.485000, 4096.000000,461.400000,3925.500000,18204.500000,13.200000
4000,5,40, 2386.069000,777.505000,448.360000,820.446000,339.758000, 4096.000000,460.600000,3925.500000,18204.500000,13.200000
4000,5,43, 3056.465000,1188.167000,542.746000,976.410000,349.142000, 4096.000000,480.700000,3925.500000,18204.500000,13.200000
4000,5,23, 2437.433000,897.214000,445.697000,813.595000,280.927000, 4096.000000,469.000000,3925.500000,18204.500000,13.100000
4000,5,25, 3058.259000,1070.553000,614.830000,1042.001000,330.875000, 4096.000000,459.800000,3925.500000,18204.500000,13.200000
4000,5,21, 3061.803000,1068.946000,616.570000,1050.311000,325.976000, 4096.000000,462.200000,3925.500000,18204.500000,13.300000
4000,5,34, 2754.817000,971.051000,550.179000,979.263000,254.324000, 4096.000000,450.300000,3925.500000,18204.500000,13.200000
4000,5,8, 2300.660000,785.369000,440.467000,805.388000,269.436000, 4096.000000,461.400000,3925.500000,18204.500000,13.100000
4000,5,29, 2466.170000,905.852000,459.161000,834.171000,266.986000, 4096.000000,460.900000,3925.500000,18204.500000,13.100000
4000,5,20, 2398.048000,909.191000,444.064000,813.949000,230.844000, 4096.000000,461.600000,3925.500000,18204.500000,13.200000
4000,5,3, 2323.718000,788.846000,445.077000,810.178000,279.617000, 4096.000000,460.700000,3925.500000,18204.500000,13.200000
4000,5,9, 2269.788000,768.942000,434.791000,791.371000,274.684000, 4096.000000,461.600000,3925.500000,18204.500000,13.100000
4000,5,37, 3035.210000,1077.587000,610.824000,1043.248000,303.551000, 4096.000000,461.600000,3925.500000,18204.500000,13.100000
4000,5,38, 2469.545000,906.839000,444.593000,812.630000,305.483000, 4096.000000,481.100000,3925.500000,18204.500000,13.000000
4000,5,17, 2911.797000,1091.256000,557.635000,993.309000,269.597000, 4096.000000,482.600000,3925.500000,18204.500000,13.200000
4000,5,18, 3085.005000,1070.575000,616.664000,1044.819000,352.947000, 4096.000000,458.700000,3925.500000,18204.500000,13.200000
4000,5,5, 2489.210000,771.593000,491.528000,900.348000,325.741000, 4096.000000,461.000000,3925.500000,18204.500000,13.100000
4000,5,2, 2363.130000,798.871000,452.723000,828.429000,283.107000, 4096.000000,461.800000,3925.500000,18204.500000,13.100000
4000,5,35, 2993.359000,1067.656000,620.398000,1053.376000,251.929000, 4096.000000,461.200000,3925.500000,18204.500000,13.300000
4000,5,26, 2483.640000,910.148000,456.338000,831.998000,285.156000, 4096.000000,460.500000,3925.500000,18204.500000,13.100000
4000,5,39, 2573.164000,895.392000,494.506000,902.270000,280.996000, 4096.000000,459.000000,3925.500000,18204.500000,13.200000
4000,5,1, 2334.264000,785.620000,432.043000,787.970000,328.631000, 4096.000000,451.000000,3925.500000,18204.500000,13.100000
4000,5,32, 2827.093000,985.259000,536.253000,957.830000,347.751000, 4096.000000,461.000000,3925.500000,18204.500000,13.200000
4000,5,16, 3042.557000,1169.614000,556.634000,1002.956000,313.353000, 4096.000000,458.400000,3925.500000,18204.500000,13.200000
4000,5,42, 2766.991000,974.314000,533.130000,945.751000,313.796000, 4096.000000,462.600000,3925.500000,18204.500000,13.300000
4000,5,13, 2749.209000,963.885000,544.541000,973.888000,266.895000, 4096.000000,460.600000,3925.500000,18204.500000,13.300000
4000,5,14, 2733.803000,975.842000,528.006000,943.746000,286.209000, 4096.000000,462.000000,3925.500000,18204.500000,13.300000
4000,3,44, 3307.161000,1366.241000,586.780000,1062.520000,291.620000, 4096.000000,574.700000,3925.500000,18204.500000,13.200000
4000,3,50, 3827.810000,1643.527000,672.264000,1143.673000,368.346000, 4096.000000,574.600000,3925.500000,18204.500000,13.400000
4000,3,10, 3866.335000,1530.499000,674.515000,1148.821000,512.500000, 4096.000000,575.500000,3925.500000,18204.500000,13.300000
4000,3,22, 3302.024000,1338.792000,577.786000,1047.675000,337.771000, 4096.000000,575.700000,3925.500000,18204.500000,13.100000
4000,3,31, 3413.855000,1344.769000,600.025000,1083.379000,385.682000, 4096.000000,575.000000,3925.500000,18204.500000,13.300000
4000,3,15, 3326.453000,1335.035000,596.601000,1078.418000,316.399000, 4096.000000,575.100000,3925.500000,18204.500000,13.400000
4000,3,41, 3344.023000,1343.046000,572.967000,1038.463000,389.547000, 4096.000000,575.900000,3925.500000,18204.500000,13.000000
4000,3,48, 3678.491000,1523.283000,670.396000,1145.561000,339.251000, 4096.000000,574.200000,3925.500000,18204.500000,13.200000
4000,3,12, 3309.407000,1359.617000,584.691000,1057.128000,307.971000, 4096.000000,576.000000,3925.500000,18204.500000,13.200000
4000,3,6, 3315.587000,1361.990000,582.574000,1054.718000,316.305000, 4096.000000,575.000000,3925.500000,18204.500000,13.300000
4000,3,49, 3545.315000,1521.706000,588.854000,1066.269000,368.486000, 4096.000000,576.100000,3925.500000,18204.500000,13.300000
4000,3,27, 3666.496000,1511.193000,654.149000,1116.157000,384.997000, 4096.000000,575.900000,3925.500000,18204.500000,13.300000
4000,3,47, 3431.942000,1528.766000,579.224000,1050.349000,273.603000, 4096.000000,575.600000,3925.500000,18204.500000,13.200000
