Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,25,1,7,7,-802.283958084739,-13.0,1746,0,0.0
UAV,25,1,8,8,-802.371560886383,3.0,0,0,0.0
UAV,25,1,9,9,-802.3962920867942,5.0,0,0,0.0
UAV,21,1,0,0,-802.43775544936,10.0,0,0,0.0
UAV,21,1,1,1,-802.437733400258,10.0,0,0,0.0
UAV,21,1,2,2,-802.2533498048751,-25.0,1871,0,0.0
UAV,21,1,3,3,-802.2533498048751,-25.0,1871,0,0.0
UAV,21,1,4,4,-802.3996274891621,5.0,1000,0,0.0
UAV,21,1,5,5,-802.3531176160391,-3.0,0,0,0.0
UAV,21,1,6,6,-802.3375878721549,-7.0,2013,0,0.0
UAV,21,1,7,7,-802.3687617830616,2.0,0,0,0.0
UAV,21,1,8,8,-802.3219218078137,-9.0,1427,0,0.0
UAV,21,1,9,9,-802.2913911496413,-13.0,214,0,0.0
UAV,34,1,0,0,-802.4384238673346,10.0,0,0,0.0
UAV,34,1,1,1,-802.2249036274219,-28.0,2105,0,0.0
UAV,34,1,2,2,-802.4001299621165,5.0,1000,0,0.0
UAV,34,1,3,3,-802.236147551567,-21.0,1634,0,0.0
UAV,34,1,4,4,-802.361127000172,0.0,1000,0,0.0
UAV,34,1,5,5,-802.2946901542446,-13.0,3019,0,0.0
UAV,34,1,6,6,-802.3073779117811,-7.0,1829,0,0.0
UAV,34,1,7,7,-802.3446421242224,-3.0,1829,0,0.0
UAV,34,1,8,8,-802.2550663701736,-17.0,1880,0,0.0
UAV,34,1,9,9,-802.262188701327,-16.0,2109,0,0.0
UAV,8,1,0,0,-802.4411436173506,10.0,1000,0,0.0
UAV,8,1,1,1,-802.2155146851753,-34.0,1880,0,0.0
UAV,8,1,2,2,-802.2219665984168,-25.0,1861,0,0.0
UAV,8,1,3,3,-802.3992619926819,5.0,1000,0,0.0
UAV,8,1,4,4,-802.2412876793165,-21.0,1935,0,0.0
UAV,8,1,5,5,-802.3554745185924,0.0,1000,0,0.0
UAV,8,1,6,6,-802.3420267818341,-4.0,2109,0,0.0
UAV,8,1,7,7,-802.301766317306,-8.0,1829,0,0.0
UAV,8,1,8,8,-802.263591752762,-16.0,2044,0,0.0
UAV,8,1,9,9,-802.2710904816983,-13.0,1829,0,0.0
UAV,29,1,0,0,-802.4379163628622,10.0,0,0,0.0
UAV,29,1,1,1,-802.4379163628622,10.0,0,0,0.0
UAV,29,1,2,2,-802.2683384299041,-18.0,1713,0,0.0
UAV,29,1,3,3,-802.398699496508,5.0,1000,0,0.0
UAV,29,1,4,4,-802.3001710119751,-12.0,1196,0,0.0
UAV,29,1,5,5,-802.3605857821477,0.0,1000,0,0.0
UAV,29,1,6,6,-802.3073779117811,-7.0,1829,0,0.0
UAV,29,1,7,7,-802.3558627434242,-3.0,0,0,0.0
UAV,29,1,8,8,-802.2872665804053,-16.0,0,0,0.0
UAV,29,1,9,9,-802.3217404737495,-6.0,0,0,0.0
UAV,20,1,0,0,-802.2091764108054,-34.0,1946,0,0.0
UAV,20,1,1,1,-802.2091764108054,-34.0,1946,0,0.0
UAV,20,1,2,2,-802.4382125525873,10.0,0,0,0.0
UAV,20,1,3,3,-802.3185638471309,-7.0,1000,0,0.0
UAV,20,1,4,4,-802.3605866459055,0.0,1000,0,0.0
UAV,20,1,5,5,-802.4001629743043,5.0,1000,0,0.0
UAV,20,1,6,6,-802.2293626749774,-25.0,546,0,0.0
UAV,20,1,7,7,-802.2540971329344,-22.0,2087,0,0.0
UAV,20,1,8,8,-802.297708882884,-13.0,1634,0,0.0
UAV,20,1,9,9,-802.269212855415,-16.0,2346,0,0.0
UAV,3,1,0,0,-802.2601414009081,-22.0,30,0,0.0
UAV,3,1,1,1,-802.4377030800246,10.0,0,0,0.0
UAV,3,1,2,2,-802.3584246349224,0.0,0,0,0.0
UAV,3,1,3,3,-802.2698336543119,-13.0,1829,0,0.0
UAV,3,1,4,4,-802.2717973128855,-19.0,41,0,0.0
UAV,3,1,5,5,-802.344290074219,-5.0,1556,0,0.0
UAV,3,1,6,6,-802.4036646120734,5.0,0,0,0.0
UAV,3,1,7,7,-802.3211223446868,-8.0,20,0,0.0
UAV,3,1,8,8,-802.3184872651149,-7.0,1000,0,0.0
UAV,3,1,9,9,-802.3643273765898,3.0,0,0,0.0
UAV,9,1,0,0,-802.4411380627922,10.0,1000,0,0.0
UAV,9,1,1,1,-802.4411380627922,10.0,1000,0,0.0
UAV,9,1,2,2,-802.1856653773513,-40.0,2113,0,0.0
UAV,9,1,3,3,-802.2770317751803,-17.0,3057,0,0.0
UAV,9,1,4,4,-802.4017041755684,4.0,1000,0,0.0
UAV,9,1,5,5,-802.2984115192767,-10.0,1880,0,0.0
UAV,9,1,6,6,-802.3364058729223,-5.0,1880,0,0.0
UAV,9,1,7,7,-802.2288199218458,-25.0,2220,0,0.0
UAV,9,1,8,8,-802.3611221931757,0.0,1000,0,0.0
UAV,9,1,9,9,-802.1922792202477,-33.0,2090,0,0.0
UAV,37,1,0,0,-802.2079649437043,-33.0,133,0,0.0
UAV,37,1,1,1,-802.4406510350731,10.0,0,0,0.0
UAV,37,1,2,2,-802.4406510350731,10.0,0,0,0.0
UAV,37,1,3,3,-802.3411673510373,-4.0,134,0,0.0
UAV,37,1,4,4,-802.2956212342931,-11.0,1434,0,0.0
UAV,37,1,5,5,-802.2371342932053,-25.0,322,0,0.0
UAV,37,1,6,6,-802.2599989085028,-19.0,697,0,0.0
UAV,37,1,7,7,-802.3995244321146,5.0,0,0,0.0
UAV,37,1,8,8,-802.3633726601391,1.0,0,0,0.0
UAV,37,1,9,9,-802.2056690939373,-30.0,2040,0,0.0
UAV,38,1,0,0,-802.2323801143931,-24.0,516,0,0.0
UAV,38,1,1,1,-802.4293426458979,10.0,0,0,0.0
UAV,38,1,2,2,-802.3137701939078,-8.0,20,0,0.0
UAV,38,1,3,3,-802.2835769492706,-15.0,1627,0,0.0
UAV,38,1,4,4,-802.3995492327396,5.0,0,0,0.0
UAV,38,1,5,5,-802.3366967830117,-5.0,1434,0,0.0
UAV,38,1,6,6,-802.2644945463687,-19.0,1711,0,0.0
UAV,38,1,7,7,-802.3452975876015,-2.0,1829,0,0.0
UAV,38,1,8,8,-802.3818271430505,2.0,186,0,0.0
UAV,38,1,9,9,-802.3605866459055,0.0,1000,0,0.0
UAV,17,1,0,0,-802.2208504023793,-26.0,1476,0,0.0
UAV,17,1,1,1,-802.4438878786868,10.0,0,0,0.0
UAV,17,1,2,2,-802.3992889003779,5.0,1000,0,0.0
UAV,17,1,3,3,-802.3073779117811,-7.0,1829,0,0.0
UAV,17,1,4,4,-802.3444118833619,-2.0,1829,0,0.0
UAV,17,1,5,5,-802.3560772019455,0.0,1000,0,0.0
UAV,17,1,6,6,-802.2725040611319,-12.0,1829,0,0.0
UAV,17,1,7,7,-802.2647421848787,-15.0,1829,0,0.0
UAV,17,1,8,8,-802.2510175106281,-19.0,1308,0,0.0
UAV,17,1,9,9,-802.258837238033,-18.0,2494,0,0.0
UAV,18,1,0,0,-802.41193447994,10.0,0,0,0.0
UAV,18,1,1,1,-802.2346115278467,-33.0,2069,0,0.0
UAV,18,1,2,2,-802.2398717687454,-21.0,1672,0,0.0
UAV,18,1,3,3,-802.4001217510538,5.0,1000,0,0.0
UAV,18,1,4,4,-802.2972353049488,-11.0,1297,0,0.0
UAV,18,1,5,5,-802.3458000605565,-2.0,1829,0,0.0
UAV,18,1,6,6,-802.3719888192654,3.0,0,0,0.0
UAV,18,1,7,7,-802.2581419230285,-18.0,1211,0,0.0
UAV,18,1,8,8,-802.288027024746,-15.0,20,0,0.0
UAV,18,1,9,9,-802.3255476348918,-7.0,37,0,0.0
UAV,5,1,0,0,-802.2036710362762,-36.0,2013,0,0.0
UAV,5,1,1,1,-802.4381961945634,10.0,0,0,0.0
UAV,5,1,2,2,-802.4381961945634,10.0,0,0,0.0
UAV,5,1,3,3,-802.2358494565959,-23.0,2200,0,0.0
UAV,5,1,4,4,-802.3452975876015,-2.0,1829,0,0.0
UAV,5,1,5,5,-802.211036614819,-29.0,2004,0,0.0
UAV,5,1,6,6,-802.3073779117811,-7.0,1829,0,0.0
UAV,5,1,7,7,-802.2531945096478,-18.0,1347,0,0.0
UAV,5,1,8,8,-802.3992398507755,5.0,1000,0,0.0
UAV,5,1,9,9,-802.3850218641765,3.0,1829,0,0.0
