Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,9,1,8,8,-814.7306702023419,0.0,1000,0,0.0
UAV,9,1,9,9,-814.636454174946,-33.0,1475,0,0.0
UAV,37,1,0,0,-814.6465638462148,-33.0,31,0,0.0
UAV,37,1,1,1,-814.7741342561472,10.0,0,0,0.0
UAV,37,1,2,2,-814.7741342561472,10.0,0,0,0.0
UAV,37,1,3,3,-814.7246911804608,-4.0,14,0,0.0
UAV,37,1,4,4,-814.7027109640748,-11.0,1142,0,0.0
UAV,37,1,5,5,-814.6733205221313,-25.0,40,0,0.0
UAV,37,1,6,6,-814.6910114142653,-19.0,208,0,0.0
UAV,37,1,7,7,-814.7521831663616,5.0,0,0,0.0
UAV,37,1,8,8,-814.7315428127046,1.0,0,0,0.0
UAV,37,1,9,9,-814.6540761280937,-30.0,1428,0,0.0
UAV,38,1,0,0,-814.67712952655,-24.0,88,0,0.0
UAV,38,1,1,1,-814.77408744539,10.0,0,0,0.0
UAV,38,1,2,2,-814.7105161076015,-8.0,1,0,0.0
UAV,38,1,3,3,-814.6993641375698,-15.0,1181,0,0.0
UAV,38,1,4,4,-814.7522148648363,5.0,0,0,0.0
UAV,38,1,5,5,-814.7250653415425,-5.0,1142,0,0.0
UAV,38,1,6,6,-814.6892743659927,-19.0,1275,0,0.0
UAV,38,1,7,7,-814.7306615201726,-2.0,1238,0,0.0
UAV,38,1,8,8,-814.7514487762365,2.0,67,0,0.0
UAV,38,1,9,9,-814.7354145167054,0.0,1000,0,0.0
UAV,17,1,0,0,-814.6706136141399,-26.0,1056,0,0.0
UAV,17,1,1,1,-814.7718931874034,10.0,0,0,0.0
UAV,17,1,2,2,-814.7498935304837,5.0,1000,0,0.0
UAV,17,1,3,3,-814.7116068118922,-7.0,1238,0,0.0
UAV,17,1,4,4,-814.7296049166598,-2.0,1238,0,0.0
UAV,17,1,5,5,-814.7355555734321,0.0,1000,0,0.0
UAV,17,1,6,6,-814.6943843508243,-12.0,1238,0,0.0
UAV,17,1,7,7,-814.6943315555246,-15.0,1238,0,0.0
UAV,17,1,8,8,-814.6859341147293,-19.0,1032,0,0.0
UAV,17,1,9,9,-814.6919206978142,-18.0,1617,0,0.0
UAV,18,1,0,0,-814.7561354676911,10.0,0,0,0.0
UAV,18,1,1,1,-814.6659962715077,-33.0,1404,0,0.0
UAV,18,1,2,2,-814.66800127296,-21.0,1273,0,0.0
UAV,18,1,3,3,-814.7511972091874,5.0,1000,0,0.0
UAV,18,1,4,4,-814.7021502285727,-11.0,1030,0,0.0
UAV,18,1,5,5,-814.7259267556794,-2.0,1238,0,0.0
UAV,18,1,6,6,-814.7381478718432,3.0,0,0,0.0
UAV,18,1,7,7,-814.679201059455,-18.0,1018,0,0.0
UAV,18,1,8,8,-814.6930949718305,-15.0,1,0,0.0
UAV,18,1,9,9,-814.715314802291,-7.0,8,0,0.0
UAV,5,1,0,0,-814.6482850000419,-36.0,1389,0,0.0
UAV,5,1,1,1,-814.7714962224878,10.0,0,0,0.0
UAV,5,1,2,2,-814.7714962224878,10.0,0,0,0.0
UAV,5,1,3,3,-814.6730538568187,-23.0,1434,0,0.0
UAV,5,1,4,4,-814.7306615201726,-2.0,1238,0,0.0
UAV,5,1,5,5,-814.6568257220384,-29.0,1389,0,0.0
UAV,5,1,6,6,-814.7116068118922,-7.0,1238,0,0.0
UAV,5,1,7,7,-814.688414963291,-18.0,1037,0,0.0
UAV,5,1,8,8,-814.7498462869097,5.0,1000,0,0.0
UAV,5,1,9,9,-814.7512076606482,3.0,1238,0,0.0
