Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,23,1,3,3,-814.8169965081688,-12.0,1,0,0.0
UAV,23,1,4,4,-815.1146266416362,4.0,2577,0,0.0
UAV,23,1,5,5,-815.0151234561565,-1.0,0,0,0.0
UAV,23,1,6,6,-814.9695138878939,-8.0,3594,0,0.0
UAV,25,1,0,0,-814.9686039214421,2.0,3500,0,0.0
UAV,25,1,1,1,-814.7694348214955,-34.0,0,0,0.0
UAV,25,1,2,2,-814.7466288458722,-35.0,2767,0,0.0
UAV,25,1,3,3,-815.416685223515,10.0,0,0,0.0
UAV,25,1,4,4,-814.7317345419709,-41.0,1,0,0.0
UAV,25,1,5,5,-814.8501543671159,-1.0,6,0,0.0
UAV,25,1,6,6,-815.0232641101812,3.0,3500,0,0.0
UAV,25,1,7,7,-814.7805866900958,-18.0,0,0,0.0
UAV,21,1,0,0,-814.7028096771677,-39.0,59,0,0.0
UAV,21,1,1,1,-814.9560736757583,4.0,3500,0,0.0
UAV,21,1,2,2,-814.7464150794116,-28.0,110,0,0.0
UAV,21,1,3,3,-814.9258608722852,-11.0,3790,0,0.0
UAV,21,1,4,4,-815.5517331431874,10.0,0,0,0.0
UAV,21,1,5,5,-814.8142231814365,-21.0,3642,0,0.0
UAV,21,1,6,6,-814.8784614263261,-12.0,0,0,0.0
UAV,21,1,7,7,-814.8517422204113,-19.0,1,0,0.0
UAV,34,1,0,0,-815.0108659327386,-3.0,0,0,0.0
UAV,34,1,1,1,-815.324533938811,5.0,0,0,0.0
UAV,34,1,2,2,-815.5977810158714,10.0,0,0,0.0
UAV,34,1,3,3,-814.9739620935967,-8.0,0,0,0.0
UAV,34,1,4,4,-814.7342041414568,-29.0,463,0,0.0
UAV,34,1,5,5,-814.7686203792189,-14.0,2,0,0.0
UAV,34,1,6,6,-815.1658579824929,4.0,3500,0,0.0
UAV,34,1,7,7,-815.1345452493485,-2.0,341,0,0.0
UAV,34,1,8,8,-814.7573002976917,-24.0,3053,0,0.0
UAV,34,1,9,9,-814.8976393932203,-11.0,1,0,0.0
UAV,8,1,0,0,-814.7399504461181,-26.0,134,0,0.0
UAV,8,1,1,1,-814.8101803540441,-5.0,0,0,0.0
UAV,8,1,2,2,-814.7186975879803,-40.0,26,0,0.0
UAV,8,1,3,3,-815.472372588094,3.0,0,0,0.0
UAV,8,1,4,4,-814.8112666328822,-11.0,1909,0,0.0
UAV,8,1,5,5,-815.7208964474271,10.0,0,0,0.0
UAV,8,1,6,6,-815.0728756708902,1.0,0,0,0.0
UAV,8,1,7,7,-815.6441120897006,4.0,3500,0,0.0
UAV,29,1,0,0,-815.0522298302222,1.0,3513,0,0.0
UAV,29,1,1,1,-814.9291070750069,-10.0,3610,0,0.0
UAV,29,1,2,2,-815.175366387606,3.0,1291,0,0.0
UAV,29,1,3,3,-814.8137123927289,-12.0,3513,0,0.0
UAV,29,1,4,4,-815.3004936732704,10.0,2500,0,0.0
UAV,29,1,5,5,-814.9430621292431,-9.0,3510,0,0.0
UAV,29,1,6,6,-814.7962054601858,-21.0,5,0,0.0
UAV,29,1,7,7,-814.7332504309638,-33.0,6,0,0.0
UAV,29,1,8,8,-814.969595947202,-1.0,0,0,0.0
UAV,29,1,9,9,-814.8248436663845,-19.0,0,0,0.0
UAV,29,1,10,10,-814.7694633507421,-23.0,1855,0,0.0
UAV,20,1,0,0,-814.8423770366644,-9.0,0,0,0.0
UAV,20,1,1,1,-815.4078602792243,5.0,2000,0,0.0
UAV,20,1,2,2,-815.0902759686264,-2.0,0,0,0.0
UAV,20,1,3,3,-815.0506153419484,-5.0,0,0,0.0
UAV,20,1,4,4,-814.9281099166309,-7.0,1142,0,0.0
UAV,20,1,5,5,-814.7362054547984,-14.0,63,0,0.0
UAV,20,1,6,6,-815.5004667466637,10.0,3500,0,0.0
UAV,20,1,7,7,-815.3689578312717,3.0,3500,0,0.0
UAV,20,1,8,8,-815.2613915918066,1.0,3542,0,0.0
UAV,20,1,9,9,-815.2023913412113,-1.0,0,0,0.0
UAV,20,1,10,10,-815.0116638483537,-6.0,1618,0,0.0
UAV,20,1,11,11,-815.2370599246563,0.0,3515,0,0.0
UAV,20,1,12,12,-814.7737817011739,-38.0,2729,0,0.0
UAV,3,1,0,0,-814.94496134752,-9.0,2568,0,0.0
UAV,3,1,1,1,-814.7524942653681,-26.0,1593,0,0.0
UAV,3,1,2,2,-814.8787272880604,-17.0,762,0,0.0
UAV,3,1,3,3,-814.9233865738435,-11.0,2832,0,0.0
UAV,3,1,4,4,-814.8666671851649,-20.0,0,0,0.0
UAV,3,1,5,5,-815.312880198923,10.0,0,0,0.0
