Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,44,45,0,0,-799.4304788351529,10.0,0,0,0.0
UAV,44,45,1,1,-798.6967471895289,-4.0,0,0,0.0
UAV,44,45,2,2,-798.6959646065379,-20.0,0,0,0.0
UAV,44,45,3,3,-798.6320938432658,-22.0,71,0,0.0
UAV,44,45,4,4,-799.0278839656814,4.0,0,0,0.0
UAV,44,45,5,5,-798.6308109658851,-31.0,30,0,0.0
UAV,44,45,6,6,-798.8199833763742,-3.0,51,0,0.0
UAV,44,46,0,0,-803.6898938195773,10.0,0,0,0.0
UAV,44,46,1,1,-802.9405220902706,-4.0,0,0,0.0
UAV,44,46,2,2,-802.9090251995766,-20.0,0,0,0.0
UAV,44,46,3,3,-802.906454977981,-22.0,81,0,0.0
UAV,44,46,4,4,-803.2561641421654,4.0,0,0,0.0
UAV,44,46,5,5,-802.8543266137419,-31.0,31,0,0.0
UAV,44,46,6,6,-803.098843139972,-3.0,56,0,0.0
UAV,44,47,0,0,-809.6187727700778,10.0,0,0,0.0
UAV,44,47,1,1,-808.8702783667549,-4.0,0,0,0.0
UAV,44,47,2,2,-808.862007064852,-20.0,0,0,0.0
UAV,44,47,3,3,-808.7972978455855,-22.0,70,0,0.0
UAV,44,47,4,4,-809.1808774476938,4.0,0,0,0.0
UAV,44,47,5,5,-808.7374933734166,-31.0,46,0,0.0
UAV,44,47,6,6,-809.0465323005934,-3.0,50,0,0.0
UAV,44,48,0,0,-803.6778044153483,10.0,0,0,0.0
UAV,44,48,1,1,-802.9473638987047,-4.0,0,0,0.0
UAV,44,48,2,2,-802.9020611868743,-20.0,0,0,0.0
UAV,44,48,3,3,-802.8799920560944,-22.0,85,0,0.0
UAV,44,48,4,4,-803.2547002448896,4.0,0,0,0.0
UAV,44,48,5,5,-802.8835239992766,-31.0,31,0,0.0
UAV,44,48,6,6,-803.0728389038003,-3.0,55,0,0.0
UAV,44,49,0,0,-806.9257561526256,10.0,0,0,0.0
UAV,44,49,1,1,-806.1851259702574,-4.0,0,0,0.0
UAV,44,49,2,2,-806.1918324597951,-20.0,0,0,0.0
UAV,44,49,3,3,-806.1799783169706,-22.0,70,0,0.0
UAV,44,49,4,4,-806.4769676028698,4.0,0,0,0.0
UAV,44,49,5,5,-806.1626786317782,-31.0,43,0,0.0
UAV,44,49,6,6,-806.3005992202544,-3.0,54,0,0.0
UAV,44,50,0,0,-804.5434865919344,10.0,0,0,0.0
UAV,44,50,1,1,-803.7758918255968,-4.0,0,0,0.0
UAV,44,50,2,2,-803.7589558109194,-20.0,0,0,0.0
UAV,44,50,3,3,-803.7825337055734,-22.0,71,0,0.0
UAV,44,50,4,4,-804.1323722988278,4.0,0,0,0.0
