Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
CCS,0,36,1000,2,2.390888e+01,6,2712,-2.390888e+01,-6.0,2,0,0.20451088809678525
CCS,0,31,0,0,2.405868e+01,9,1,-2.396809e+01,-21.0,0,3,Infinity
CCS,0,31,1000,2,2.390834e+01,0,3275,-2.392242e+01,6.0,4,0,Infinity
CCS,0,31,1000,2,2.390834e+01,1,2513,-2.390417e+01,-14.0,1,0,Infinity
CCS,0,31,1000,2,2.390834e+01,2,3582,-2.392206e+01,0.0,3,0,1.0601026089655583
CCS,0,31,1000,2,2.390834e+01,3,465,-2.390946e+01,-1.0,3,0,0.8200775286973822
CCS,0,31,1000,2,2.390834e+01,4,1985,-2.390675e+01,-12.0,3,0,0.41248315910955047
CCS,0,31,1000,2,2.390834e+01,5,802,-2.390834e+01,-6.0,2,0,0.26986010573999464
CCS,0,31,1000,2,2.390834e+01,6,4301,-2.390849e+01,-4.0,2,0,0.2316961457405154
CCS,0,31,1000,2,2.390834e+01,7,1032,-2.390713e+01,-9.0,2,0,0.22567212556264618
CCS,0,31,1000,2,2.390834e+01,8,4829,-2.390722e+01,-8.0,3,0,0.21596757136258524
CCS,0,31,1000,2,2.390834e+01,9,1874,-2.390892e+01,-2.0,3,0,0.20290872407494037
CCS,0,38,0,0,2.411115e+01,8,1,-2.396809e+01,-21.0,0,5,Infinity
CCS,0,38,1000,2,2.390802e+01,0,8244,-2.392242e+01,6.0,4,0,Infinity
CCS,0,38,1000,2,2.390802e+01,1,5846,-2.390308e+01,-13.0,1,0,Infinity
CCS,0,38,1000,2,2.390802e+01,2,8575,-2.391123e+01,0.0,3,0,1.1157517197980102
CCS,0,38,1000,2,2.390802e+01,3,48,-2.390898e+01,-2.0,4,0,0.40457273936462196
CCS,0,38,1000,2,2.390802e+01,4,4850,-2.390722e+01,-10.0,3,0,0.3297292209505511
CCS,0,38,1000,2,2.390802e+01,5,3543,-2.390802e+01,-6.0,3,0,0.3290824072207441
CCS,0,38,1000,2,2.390802e+01,6,2453,-2.390849e+01,-5.0,2,0,0.2604544085661219
CCS,0,38,1000,2,2.390802e+01,7,5709,-2.390673e+01,-11.0,1,0,0.23433117920782684
CCS,0,38,1000,2,2.390802e+01,8,5963,-2.390472e+01,-12.0,1,0,0.15645243082486926
CCS,0,38,1000,2,2.390802e+01,9,3455,-2.390472e+01,-12.0,1,0,0.13761221986044744
CCS,0,7,0,0,2.397109e+01,8,1,-2.396809e+01,-21.0,0,3,Infinity
CCS,0,7,1000,2,2.392892e+01,0,9329,-2.390713e+01,-8.0,2,0,0.39620780280645185
CCS,0,7,1000,2,2.392892e+01,1,9099,-2.390802e+01,-5.0,3,0,0.5636590576998302
CCS,0,7,1000,2,2.392892e+01,2,5696,-2.390308e+01,-15.0,1,0,Infinity
CCS,0,7,1000,2,2.392892e+01,3,4053,-2.392423e+01,6.0,4,0,Infinity
CCS,0,7,1000,2,2.392892e+01,4,2996,-2.390898e+01,2.0,4,0,1.2902457026288445
CCS,0,7,1000,2,2.392892e+01,5,2289,-2.390467e+01,-10.0,3,0,0.5250927755562292
CCS,0,26,0,0,2.414929e+01,4,1,-2.396809e+01,-21.0,0,2,Infinity
CCS,0,26,1000,2,2.390810e+01,0,9836,-2.390810e+01,-6.0,3,0,0.6029222421049981
CCS,0,26,1000,2,2.390810e+01,1,9511,-2.390465e+01,-15.0,1,0,Infinity
CCS,0,26,1000,2,2.390810e+01,2,7314,-2.390630e+01,-12.0,1,0,0.16506274505545437
CCS,0,26,1000,2,2.390810e+01,3,2928,-2.392242e+01,6.0,4,0,Infinity
CCS,0,26,1000,2,2.390810e+01,4,1395,-2.392242e+01,6.0,4,0,Infinity
CCS,0,26,1000,2,2.390810e+01,5,3173,-2.390892e+01,-1.0,3,0,1.0373296106640062
CCS,0,26,1000,2,2.390810e+01,6,2657,-2.392146e+01,0.0,3,0,1.0933243235778252
CCS,0,26,1000,2,2.390810e+01,7,1186,-2.390666e+01,-11.0,3,0,0.38698371812036203
CCS,0,26,1000,2,2.390810e+01,8,7248,-2.390627e+01,-14.0,1,0,0.2356235528623749
CCS,0,19,0,0,2.472614e+01,7,1,-2.396809e+01,-21.0,0,2,Infinity
CCS,0,19,1000,2,2.390833e+01,0,8745,-2.390849e+01,-5.0,2,0,0.4422460235268387
CCS,0,19,1000,2,2.390833e+01,1,6482,-2.390833e+01,-6.0,2,0,0.5023396074719302
CCS,0,19,1000,2,2.390833e+01,2,4578,-2.390446e+01,-10.0,2,0,0.5654630876373817
CCS,0,19,1000,2,2.390833e+01,3,4168,-2.392242e+01,6.0,4,0,Infinity
CCS,0,19,1000,2,2.390833e+01,4,2479,-2.390308e+01,-11.0,1,0,Infinity
CCS,0,19,1000,2,2.390833e+01,5,2072,-2.390892e+01,1.0,3,0,1.3670856488193408
CCS,0,19,1000,2,2.390833e+01,6,1006,-2.392242e+01,6.0,4,0,Infinity
CCS,0,21,0,0,2.400344e+01,8,1,-2.396809e+01,-21.0,0,3,Infinity
CCS,0,21,1000,2,2.399200e+01,0,9109,-2.390371e+01,-15.0,2,0,Infinity
CCS,0,21,1000,2,2.399200e+01,1,6586,-2.391123e+01,-2.0,3,0,0.8624848794646858
CCS,0,21,1000,2,2.399200e+01,2,6350,-2.390516e+01,-10.0,2,0,0.495206641204887
CCS,0,21,1000,2,2.399200e+01,3,5043,-2.392317e+01,6.0,4,0,Infinity
CCS,0,21,1000,2,2.399200e+01,4,4929,-2.390849e+01,-4.0,2,0,0.510427415233051
