Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
GAP,0,20, 1772.026000,1299.261000,139.006000,234.679000,99.080000, 4096.000000,626.300000,3925.500000,18204.500000,13.100000
GAP,0,3, 2189.564000,1597.196000,163.561000,278.519000,150.288000, 4096.000000,615.500000,3925.500000,18204.500000,13.200000
GAP,0,9, 2241.454000,1702.779000,159.461000,251.876000,127.338000, 4096.000000,2684.500000,3925.500000,18204.500000,13.200000
GAP,0,37, 2118.601000,1576.315000,166.092000,251.115000,125.079000, 4096.000000,1935.400000,3925.500000,18204.500000,13.100000
GAP,0,38, 1820.483000,1338.825000,137.453000,234.837000,109.368000, 4096.000000,660.500000,3925.500000,18204.500000,13.200000
GAP,0,17, 2461.073000,1825.629000,183.080000,300.762000,151.602000, 4096.000000,1387.500000,3925.500000,18204.500000,13.300000
GAP,0,18, 3097.675000,2506.844000,168.481000,288.334000,134.016000, 4096.000000,4466.900000,6027.000000,18204.500000,13.000000
GAP,0,5, 2395.164000,1775.079000,180.578000,272.274000,167.233000, 4096.000000,2992.600000,3925.500000,18204.500000,13.200000
GAP,0,2, 1920.824000,1407.731000,142.406000,238.258000,132.429000, 4096.000000,686.000000,3925.500000,18204.500000,13.100000
GAP,0,35, 2267.176000,1634.948000,168.447000,287.675000,176.106000, 4096.000000,463.100000,3925.500000,18204.500000,13.200000
GAP,0,26, 2484.655000,1772.308000,193.943000,334.471000,183.933000, 4096.000000,617.900000,3925.500000,18204.500000,13.300000
GAP,0,39, 1930.468000,1410.426000,146.117000,241.422000,132.503000, 4096.000000,679.700000,3925.500000,18204.500000,13.200000
GAP,0,1, 2772.740000,2007.786000,225.268000,353.252000,186.434000, 4096.000000,1547.300000,3925.500000,18204.500000,13.200000
GAP,0,32, 2419.387000,1778.162000,183.793000,300.903000,156.529000, 4096.000000,957.600000,3925.500000,18204.500000,13.100000
GAP,0,16, 2206.145000,1599.377000,167.419000,287.018000,152.331000, 4096.000000,471.800000,3925.500000,18204.500000,13.200000
GAP,0,42, 2167.547000,1590.829000,164.609000,281.525000,130.584000, 4096.000000,449.300000,3925.500000,18204.500000,13.100000
GAP,0,13, 2195.129000,1599.824000,167.524000,286.865000,140.916000, 4096.000000,449.800000,3925.500000,18204.500000,13.100000
GAP,0,14, 2477.928000,1795.809000,193.069000,330.403000,158.647000, 4096.000000,573.200000,3925.500000,18204.500000,13.200000
ESAIL,0,44, 46304.229000,8365.576000,9073.448000,16632.235000,12232.970000, 4096.000000,3851.400000,6997.500000,18204.500000,13.200000
ESAIL,0,50, 41747.558000,7950.330000,7504.743000,13878.434000,12414.051000, 4096.000000,3812.200000,6997.500000,18204.500000,13.100000
ESAIL,0,10, 40744.551000,7357.411000,7699.015000,14068.315000,11619.810000, 4096.000000,3811.800000,6997.500000,18204.500000,13.100000
ESAIL,0,22, 44090.893000,9046.956000,8646.060000,16036.678000,10361.199000, 4096.000000,3811.500000,6997.500000,18204.500000,13.100000
ESAIL,0,31, 51634.961000,10193.318000,9413.554000,17174.326000,14853.763000, 4096.000000,3893.400000,6997.500000,18204.500000,13.200000
ESAIL,0,15, 36503.228000,6748.508000,7170.481000,13123.528000,9460.711000, 4096.000000,3891.700000,6997.500000,18204.500000,13.100000
ESAIL,0,41, 48538.323000,9096.952000,8801.864000,16370.347000,14269.160000, 4096.000000,3892.700000,6997.500000,18204.500000,13.000000
ESAIL,0,48, 39567.760000,7573.483000,7315.733000,13315.985000,11362.559000, 4096.000000,3850.200000,6997.500000,18204.500000,13.000000
ESAIL,0,12, 54806.986000,8368.470000,10791.372000,19538.196000,16108.948000, 4096.000000,3893.000000,6997.500000,18204.500000,13.100000
ESAIL,0,6, 42049.176000,8056.123000,7561.083000,14068.919000,12363.051000, 4096.000000,3891.700000,6997.500000,18204.500000,13.100000
ESAIL,0,49, 36315.305000,6837.056000,6986.389000,12727.232000,9764.628000, 4096.000000,3892.000000,6997.500000,18204.500000,13.100000
ESAIL,0,27, 47416.715000,8862.579000,8604.092000,15651.495000,14298.549000, 4096.000000,3811.700000,6997.500000,18204.500000,13.100000
ESAIL,0,47, 38319.663000,6975.173000,7314.032000,13334.034000,10696.424000, 4096.000000,3892.600000,6997.500000,18204.500000,13.200000
ESAIL,0,45, 45660.755000,8277.016000,8170.371000,14873.658000,14339.710000, 4096.000000,3851.600000,6997.500000,18204.500000,13.200000
ESAIL,0,28, 43680.005000,8447.967000,8401.342000,15286.905000,11543.791000, 4096.000000,3892.300000,6997.500000,18204.500000,13.100000
ESAIL,0,7, 45780.125000,7280.727000,8683.998000,15888.498000,13926.902000, 4096.000000,3893.100000,6997.500000,18204.500000,13.300000
ESAIL,0,36, 48276.655000,8289.512000,8696.304000,15878.887000,15411.952000, 4096.000000,3892.100000,6997.500000,18204.500000,13.100000
ESAIL,0,46, 36978.487000,6809.784000,7068.654000,12848.216000,10251.833000, 4096.000000,3891.700000,6997.500000,18204.500000,13.200000
ESAIL,0,33, 47058.611000,8089.408000,8716.865000,15894.109000,14358.229000, 4096.000000,3891.100000,6997.500000,18204.500000,13.000000
ESAIL,0,4, 32003.684000,6061.918000,7307.863000,13241.237000,5392.666000, 4096.000000,3809.900000,6997.500000,18204.500000,12.900000
ESAIL,0,24, 49239.141000,9640.741000,9039.891000,16589.589000,13968.920000, 4096.000000,3811.800000,6997.500000,18204.500000,13.200000
ESAIL,0,11, 43713.188000,7568.513000,8960.210000,16406.611000,10777.854000, 4096.000000,3811.500000,6997.500000,18204.500000,13.000000
ESAIL,0,30, 46740.036000,8867.206000,8515.890000,15613.074000,13743.866000, 4096.000000,3892.400000,6997.500000,18204.500000,13.100000
ESAIL,0,19, 40633.271000,7244.869000,7387.100000,13480.318000,12520.984000, 4096.000000,3811.600000,6997.500000,18204.500000,13.100000
ESAIL,0,40, 38927.935000,7017.227000,7238.193000,13169.600000,11502.915000, 4096.000000,3850.100000,6997.500000,18204.500000,13.100000
ESAIL,0,43, 42399.219000,7648.988000,8163.530000,14908.472000,11678.229000, 4096.000000,3892.800000,6997.500000,18204.500000,13.100000
ESAIL,0,23, 45890.355000,8703.068000,8589.739000,15617.264000,12980.284000, 4096.000000,3849.300000,6997.500000,18204.500000,13.100000
ESAIL,0,25, 45403.975000,7856.571000,8646.372000,15730.750000,13170.282000, 4096.000000,3811.400000,6997.500000,18204.500000,13.100000
ESAIL,0,21, 44890.655000,7770.295000,8663.817000,15777.693000,12678.850000, 4096.000000,3851.200000,6997.500000,18204.500000,13.100000
ESAIL,0,34, 45771.168000,8514.494000,8585.529000,15611.753000,13059.392000, 4096.000000,3811.600000,6997.500000,18204.500000,13.200000
