Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
9,8,4, 6310.195000,1579.208000,1229.887000,2232.163000,1268.937000, 4096.000000,710.500000,3925.500000,18204.500000,13.100000
9,8,24, 6116.360000,1563.381000,1183.325000,2143.090000,1226.564000, 4096.000000,699.700000,3925.500000,18204.500000,13.000000
9,8,11, 6062.348000,1583.531000,1205.327000,2202.922000,1070.568000, 4096.000000,741.500000,3925.500000,18204.500000,13.100000
9,8,30, 5992.504000,1554.039000,1177.242000,2141.318000,1119.905000, 4096.000000,719.300000,3925.500000,18204.500000,13.100000
9,8,19, 5406.943000,1229.393000,1125.547000,2056.146000,995.857000, 4096.000000,719.800000,3925.500000,18204.500000,13.200000
9,8,40, 5703.645000,1272.282000,1160.111000,2123.390000,1147.862000, 4096.000000,689.900000,3925.500000,18204.500000,12.900000
9,8,43, 6286.933000,1685.937000,1258.973000,2281.302000,1060.721000, 4096.000000,719.500000,3925.500000,18204.500000,13.000000
9,8,23, 5748.119000,1479.651000,1218.116000,2215.778000,834.574000, 4096.000000,710.000000,3925.500000,18204.500000,13.200000
9,8,25, 6676.677000,1699.655000,1251.794000,2303.709000,1421.519000, 4096.000000,709.200000,3925.500000,18204.500000,13.200000
9,8,21, 5875.411000,1498.620000,1212.846000,2207.579000,956.366000, 4096.000000,720.600000,3925.500000,18204.500000,13.300000
9,8,34, 6409.857000,1633.670000,1183.593000,2160.387000,1432.207000, 4096.000000,710.300000,3925.500000,18204.500000,13.100000
9,8,8, 5510.790000,1289.690000,1090.980000,1977.850000,1152.270000, 4096.000000,699.800000,3925.500000,18204.500000,13.100000
9,8,29, 6265.585000,1559.942000,1229.711000,2242.496000,1233.436000, 4096.000000,689.100000,3925.500000,18204.500000,12.900000
9,8,20, 4967.837000,1278.891000,989.675000,1803.235000,896.036000, 4096.000000,700.800000,3925.500000,18204.500000,13.100000
9,8,3, 10096.729000,1752.492000,2131.256000,3888.428000,2324.553000, 4096.000000,688.600000,3925.500000,18204.500000,13.100000
9,8,9, 5408.395000,1270.474000,1088.004000,1978.615000,1071.302000, 4096.000000,698.900000,3925.500000,18204.500000,13.200000
