Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
15,9,36,1000,2,3.302321e+02,4,9935,-3.480773e+02,-16.0,55,0,0.46529738219473715
15,9,36,1000,2,3.302321e+02,5,9219,-3.325513e+02,-28.0,0,0,0.42575251549849785
15,9,36,1000,2,3.302321e+02,6,8070,-5.376842e+02,4.0,173,0,0.41999921174855237
15,9,36,1000,2,3.302321e+02,7,4375,-6.233493e+02,7.0,385,0,0.3689130333067986
15,9,36,1000,2,3.302321e+02,8,4385,-9.358035e+02,14.0,510,0,0.3567103394472142
15,9,36,1000,2,3.302321e+02,9,8759,-4.378661e+02,-5.0,93,0,0.3012722923297991
15,9,46,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,46,1000,2,3.300048e+02,0,3731,-3.293359e+02,-42.0,0,0,Infinity
15,9,46,1000,2,3.300048e+02,1,3111,-3.293359e+02,-42.0,0,0,Infinity
15,9,46,1000,2,3.300048e+02,2,632,-1.136000e+03,21.0,637,0,Infinity
15,9,46,1000,2,3.300048e+02,3,8926,-4.385014e+02,-4.0,93,0,0.4966201348482038
15,9,46,1000,2,3.300048e+02,4,625,-8.715141e+02,11.0,402,0,0.4953157886375644
15,9,46,1000,2,3.300048e+02,5,539,-9.332733e+02,14.0,519,0,0.4866062296192865
15,9,46,1000,2,3.300048e+02,6,9766,-3.680307e+02,-17.0,84,0,0.4803424874025267
15,9,46,1000,2,3.300048e+02,7,9735,-3.327186e+02,-26.0,0,0,0.44479424942185997
15,9,46,1000,2,3.300048e+02,8,5404,-6.233493e+02,7.0,385,0,0.41875447023814
15,9,46,1000,2,3.300048e+02,9,9910,-5.509650e+02,0.0,344,0,0.40375413846702934
15,9,33,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,33,1000,2,3.299756e+02,0,9386,-1.148714e+03,21.0,638,0,Infinity
15,9,33,1000,2,3.299756e+02,1,3901,-3.294843e+02,-39.0,0,0,Infinity
15,9,33,1000,2,3.299756e+02,2,3124,-6.233493e+02,7.0,385,0,0.5386610372515942
15,9,33,1000,2,3.299756e+02,3,8045,-9.358035e+02,14.0,510,0,0.5374465588871009
15,9,33,1000,2,3.299756e+02,4,4845,-8.859217e+02,8.0,403,0,0.498066637933569
15,9,33,1000,2,3.299756e+02,5,9618,-3.318857e+02,-27.0,0,0,0.37474866628365855
15,9,33,1000,2,3.299756e+02,6,9967,-5.265575e+02,2.0,170,0,0.35244217293466
15,9,33,1000,2,3.299756e+02,7,9749,-4.260079e+02,-9.0,65,0,0.3174557800602591
15,9,33,1000,2,3.299756e+02,8,9213,-4.575026e+02,-2.0,110,0,0.3060699708491673
15,9,33,1000,2,3.299756e+02,9,9968,-3.361053e+02,-17.0,0,0,0.2525461930856593
15,9,4,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,4,1000,2,3.301348e+02,0,9591,-3.293359e+02,-50.0,0,0,Infinity
15,9,4,1000,2,3.301348e+02,1,891,-1.136674e+03,21.0,637,0,Infinity
15,9,4,1000,2,3.301348e+02,2,785,-6.214942e+02,7.0,395,0,0.5450122139850384
15,9,4,1000,2,3.301348e+02,3,989,-8.751021e+02,12.0,402,0,0.4879072777051435
15,9,4,1000,2,3.301348e+02,4,9969,-4.267550e+02,-5.0,65,0,0.48684078039969303
15,9,4,1000,2,3.301348e+02,5,9255,-9.358035e+02,14.0,510,0,0.45075333795375266
15,9,4,1000,2,3.301348e+02,6,9945,-3.320952e+02,-26.0,0,0,0.41872160488389326
15,9,4,1000,2,3.301348e+02,7,9510,-3.376930e+02,-14.0,0,0,0.41302397896380055
15,9,4,1000,2,3.301348e+02,8,9785,-5.374317e+02,3.0,170,0,0.4102256952716201
15,9,4,1000,2,3.301348e+02,9,8951,-3.294009e+02,-43.0,0,0,0.3414459154700875
15,9,24,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,24,1000,2,3.306147e+02,0,8424,-1.148714e+03,21.0,638,0,Infinity
15,9,24,1000,2,3.306147e+02,1,6986,-1.148714e+03,21.0,638,0,Infinity
15,9,24,1000,2,3.306147e+02,2,5601,-3.295907e+02,-47.0,0,0,Infinity
15,9,24,1000,2,3.306147e+02,3,7644,-6.233493e+02,7.0,385,0,0.5614906065795185
15,9,24,1000,2,3.306147e+02,4,7614,-9.358035e+02,14.0,510,0,0.49978692430493565
15,9,24,1000,2,3.306147e+02,5,723,-8.718322e+02,10.0,402,0,0.48439071477761997
15,9,24,1000,2,3.306147e+02,6,9737,-3.476035e+02,-12.0,3,0,0.48344593330546415
15,9,24,1000,2,3.306147e+02,7,9179,-3.316641e+02,-28.0,0,0,0.4630625502370904
15,9,24,1000,2,3.306147e+02,8,9744,-4.385636e+02,-4.0,93,0,0.40202632913754716
15,9,24,1000,2,3.306147e+02,9,9898,-5.323615e+02,0.0,173,0,0.38735420202012083
15,9,11,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,11,1000,2,3.299581e+02,0,7351,-3.294667e+02,-39.0,0,0,Infinity
15,9,11,1000,2,3.299581e+02,1,902,-1.132723e+03,21.0,637,0,Infinity
15,9,11,1000,2,3.299581e+02,2,1166,-6.151574e+02,7.0,424,0,0.5787162772420662
15,9,11,1000,2,3.299581e+02,3,1067,-9.276116e+02,14.0,549,0,0.5098140290318111
